job_id,skill,proficiency
J1753,C++,Beginner
J1754,Content Strategy,Intermediate
J1754,IoT Sensors,Beginner
J1754,Data Structures,Advanced
J1754,React,Advanced
J1754,Git,Intermediate
J1755,FastAPI,Intermediate
J1755,Data Structures,Advanced
J1755,AWS,Beginner
J1755,SCADA,Beginner
J1755,Solar PV Design,Advanced
J1756,Machine Learning,Intermediate
J1756,Digital Electronics,Beginner
J1756,Power BI,Intermediate
J1756,SAP EWM,Beginner
J1756,FastAPI,Intermediate
J1757,Power BI,Beginner
J1757,Electric Powertrain,Advanced
J1757,Logistics Analytics,Intermediate
J1757,Digital Electronics,Intermediate
J1758,Node.js,Intermediate
J1758,Data Structures,Beginner
J1758,Microprocessors,Beginner
J1758,Grid Integration,Intermediate
J1758,Robotics Troubleshooting,Advanced
J1759,Solar PV Design,Beginner
J1759,Digital Electronics,Advanced
J1759,C++,Beginner
J1759,Grid Integration,Intermediate
J1759,SQL,Beginner
J1760,Git,Intermediate
J1760,Predictive Maintenance,Beginner
J1760,IoT Sensors,Advanced
J1760,React,Advanced
J1761,Inventory Management,Advanced
J1761,Git,Beginner
J1761,Digital Electronics,Advanced
J1762,C++,Intermediate
J1762,Solar PV Design,Beginner
J1762,Git,Beginner
J1762,SQL,Advanced
J1763,Battery Management Systems,Intermediate
J1763,Content Strategy,Intermediate
J1763,Inventory Management,Intermediate
J1764,Robotics Troubleshooting,Intermediate
J1764,Machine Learning,Advanced
J1764,C++,Beginner
J1765,Grid Integration,Intermediate
J1765,Robotics Troubleshooting,Beginner
J1765,SAP EWM,Beginner
J1766,Electric Powertrain,Advanced
J1766,SCADA,Beginner
J1766,Git,Advanced
J1766,SQL,Advanced
J1766,SEO/SEM,Intermediate
J1767,SQL,Advanced
J1767,Predictive Maintenance,Beginner
J1767,FastAPI,Intermediate
J1767,Quantum Computing Basics,Intermediate
J1768,Logistics Analytics,Beginner
J1768,IoT Sensors,Advanced
J1768,SCADA,Beginner
J1769,Inventory Management,Advanced
J1769,Grid Integration,Advanced
J1769,Battery Management Systems,Intermediate
J1770,Git,Intermediate
J1770,FastAPI,Beginner
J1770,IoT Sensors,Advanced
J1770,Grid Integration,Advanced
J1771,Python,Intermediate
J1771,SCADA,Advanced
J1771,Predictive Maintenance,Advanced
J1771,Data Structures,Beginner
J1772,Quantum Computing Basics,Advanced
J1772,SCADA,Advanced
J1772,PLC Programming,Advanced
J1773,SQL,Beginner
J1773,Inventory Management,Beginner
J1773,SCADA,Intermediate
J1774,Kubernetes,Beginner
J1774,Battery Management Systems,Intermediate
J1774,Digital Electronics,Advanced
J1775,Grid Integration,Beginner
J1775,Digital Electronics,Advanced
J1775,IoT Sensors,Beginner
J1776,Robotics Troubleshooting,Advanced
J1776,Digital Electronics,Advanced
J1776,Logistics Analytics,Advanced
J1776,Python,Intermediate
J1776,Machine Learning,Intermediate
J1777,SQL,Advanced
J1777,SEO/SEM,Advanced
J1777,Digital Electronics,Intermediate
J1777,Quantum Computing Basics,Intermediate
J1777,FastAPI,Beginner
J1778,Quantum Computing Basics,Intermediate
J1778,Battery Management Systems,Advanced
J1778,Inventory Management,Beginner
J1778,Robotics Troubleshooting,Intermediate
J1779,Logistics Analytics,Advanced
J1779,PLC Programming,Beginner
J1779,React,Intermediate
J1780,Power BI,Beginner
J1780,AWS,Advanced
J1780,Solar PV Design,Intermediate
J1781,IoT Sensors,Beginner
J1781,C++,Advanced
J1781,Data Structures,Intermediate
J1781,Logistics Analytics,Advanced
J1782,SEO/SEM,Beginner
J1782,Grid Integration,Intermediate
J1782,Machine Learning,Intermediate
J1782,PLC Programming,Advanced
J1783,IoT Sensors,Beginner
J1783,Logistics Analytics,Advanced
J1783,Microprocessors,Intermediate
J1784,Robotics Troubleshooting,Beginner
J1784,Logistics Analytics,Intermediate
J1784,Grid Integration,Intermediate
J1785,SCADA,Advanced
J1785,Content Strategy,Beginner
J1785,Python,Beginner
J1785,Microprocessors,Advanced
J1786,Quantum Computing Basics,Intermediate
J1786,AWS,Intermediate
J1786,C++,Intermediate
J1786,Power BI,Advanced
J1786,SEO/SEM,Beginner
J1787,Battery Management Systems,Beginner
J1787,React,Intermediate
J1787,Power BI,Advanced
J1787,SEO/SEM,Advanced
J1787,Inventory Management,Advanced
J1788,PLC Programming,Advanced
J1788,Predictive Maintenance,Beginner
J1788,Docker,Beginner
J1788,Content Strategy,Beginner
J1788,Battery Management Systems,Intermediate
J1789,Electric Powertrain,Advanced
J1789,Microprocessors,Advanced
J1789,Content Strategy,Intermediate
J1789,React,Advanced
J1790,Battery Management Systems,Advanced
J1790,AWS,Advanced
J1790,Quantum Computing Basics,Intermediate
J1790,Git,Beginner
J1791,IoT Sensors,Beginner
J1791,Robotics Troubleshooting,Beginner
J1791,SCADA,Advanced
J1791,Machine Learning,Beginner
J1792,Solar PV Design,Intermediate
J1792,React,Advanced
J1792,Predictive Maintenance,Intermediate
J1792,FastAPI,Intermediate
J1792,C++,Intermediate
J1793,Data Structures,Beginner
J1793,Python,Beginner
J1793,Grid Integration,Advanced
J1793,Docker,Advanced
J1793,Microprocessors,Intermediate
J1794,FastAPI,Beginner
J1794,Node.js,Intermediate
J1794,Kubernetes,Beginner
J1794,Content Strategy,Beginner
J1795,Power BI,Beginner
J1795,Inventory Management,Advanced
J1795,SCADA,Beginner
J1795,Microprocessors,Beginner
J1796,Battery Management Systems,Intermediate
J1796,Inventory Management,Intermediate
J1796,SQL,Beginner
J1796,Machine Learning,Advanced
J1796,Solar PV Design,Advanced
J1797,Python,Intermediate
J1797,Power BI,Advanced
J1797,SEO/SEM,Intermediate
J1797,C++,Advanced
J1798,Quantum Computing Basics,Intermediate
J1798,SAP EWM,Advanced
J1798,Microprocessors,Beginner
J1799,Python,Beginner
J1799,SAP EWM,Advanced
J1799,AWS,Intermediate
J1799,Predictive Maintenance,Beginner
J1800,Electric Powertrain,Beginner
J1800,Data Structures,Advanced
J1800,SAP EWM,Intermediate
J1800,Battery Management Systems,Intermediate
J1801,Machine Learning,Beginner
J1801,Docker,Advanced
J1801,Git,Beginner
J1801,Content Strategy,Beginner
J1802,PLC Programming,Beginner
J1802,Kubernetes,Beginner
J1802,Python,Advanced
J1803,Node.js,Beginner
J1803,Robotics Troubleshooting,Beginner
J1803,Digital Electronics,Advanced
J1804,Solar PV Design,Beginner
J1804,SAP EWM,Beginner
J1804,PLC Programming,Advanced
J1804,Electric Powertrain,Beginner
J1805,React,Advanced
J1805,Solar PV Design,Advanced
J1805,Predictive Maintenance,Beginner
J1805,Battery Management Systems,Intermediate
J1806,SEO/SEM,Intermediate
J1806,Data Structures,Beginner
J1806,Battery Management Systems,Beginner
J1806,Inventory Management,Intermediate
J1807,Quantum Computing Basics,Beginner
J1807,FastAPI,Intermediate
J1807,Node.js,Advanced
J1807,Machine Learning,Beginner
J1807,SAP EWM,Intermediate
J1808,Grid Integration,Intermediate
J1808,SCADA,Beginner
J1808,Docker,Intermediate
J1809,C++,Beginner
J1809,Grid Integration,Advanced
J1809,SCADA,Advanced
J1809,Battery Management Systems,Intermediate
J1809,Data Structures,Advanced
J1810,Inventory Management,Advanced
J1810,IoT Sensors,Beginner
J1810,Electric Powertrain,Intermediate
J1811,Microprocessors,Intermediate
J1811,Quantum Computing Basics,Intermediate
J1811,Robotics Troubleshooting,Intermediate
J1811,SQL,Intermediate
J1811,Node.js,Intermediate
J1812,Solar PV Design,Beginner
J1812,SEO/SEM,Beginner
J1812,React,Intermediate
J1812,Docker,Advanced
J1813,React,Intermediate
J1813,Python,Advanced
J1813,C++,Advanced
J1813,PLC Programming,Intermediate
J1814,Microprocessors,Intermediate
J1814,SCADA,Intermediate
J1814,Inventory Management,Intermediate
J1814,Power BI,Intermediate
J1815,Data Structures,Intermediate
J1815,Grid Integration,Advanced
J1815,Python,Beginner
J1815,Battery Management Systems,Beginner
J1815,Content Strategy,Beginner
J1816,Data Structures,Advanced
J1816,Electric Powertrain,Intermediate
J1816,Inventory Management,Advanced
J1816,SCADA,Beginner
J1817,SEO/SEM,Intermediate
J1817,C++,Advanced
J1817,Electric Powertrain,Advanced
J1817,PLC Programming,Intermediate
J1817,Kubernetes,Intermediate
J1818,Solar PV Design,Intermediate
J1818,SEO/SEM,Intermediate
J1818,Git,Intermediate
J1818,IoT Sensors,Beginner
J1819,Data Structures,Intermediate
J1819,PLC Programming,Intermediate
J1819,Kubernetes,Intermediate
J1820,IoT Sensors,Intermediate
J1820,Machine Learning,Advanced
J1820,Microprocessors,Advanced
J1821,Electric Powertrain,Advanced
J1821,Content Strategy,Intermediate
J1821,FastAPI,Advanced
J1822,C++,Advanced
J1822,Predictive Maintenance,Advanced
J1822,SEO/SEM,Advanced
J1822,FastAPI,Intermediate
J1822,Docker,Intermediate
J1823,Solar PV Design,Intermediate
J1823,React,Beginner
J1823,IoT Sensors,Advanced
J1823,Inventory Management,Intermediate
J1823,Quantum Computing Basics,Advanced
J1824,Predictive Maintenance,Beginner
J1824,SEO/SEM,Intermediate
J1824,Inventory Management,Intermediate
J1824,React,Intermediate
J1825,Logistics Analytics,Advanced
J1825,Battery Management Systems,Intermediate
J1825,Digital Electronics,Intermediate
J1826,React,Advanced
J1826,Electric Powertrain,Advanced
J1826,IoT Sensors,Intermediate
J1827,SAP EWM,Beginner
J1827,Robotics Troubleshooting,Beginner
J1827,Solar PV Design,Intermediate
J1827,React,Beginner
J1827,Node.js,Beginner
J1828,Logistics Analytics,Advanced
J1828,Battery Management Systems,Advanced
J1828,Data Structures,Advanced
J1828,PLC Programming,Advanced
J1829,Quantum Computing Basics,Intermediate
J1829,SCADA,Beginner
J1829,PLC Programming,Intermediate
J1829,IoT Sensors,Advanced
J1829,Logistics Analytics,Advanced
J1830,SAP EWM,Advanced
J1830,Node.js,Beginner
J1830,Microprocessors,Intermediate
J1830,PLC Programming,Advanced
J1830,React,Intermediate
J1831,Predictive Maintenance,Intermediate
J1831,Power BI,Beginner
J1831,Machine Learning,Advanced
J1831,PLC Programming,Beginner
J1832,Node.js,Advanced
J1832,Electric Powertrain,Beginner
J1832,C++,Intermediate
J1832,SQL,Beginner
J1832,SCADA,Intermediate
J1833,Docker,Beginner
J1833,Kubernetes,Beginner
J1833,Grid Integration,Advanced
J1834,Microprocessors,Beginner
J1834,IoT Sensors,Advanced
J1834,Robotics Troubleshooting,Intermediate
J1834,Power BI,Intermediate
J1835,PLC Programming,Beginner
J1835,SCADA,Beginner
J1835,SEO/SEM,Beginner
J1835,Logistics Analytics,Intermediate
J1836,Robotics Troubleshooting,Advanced
J1836,Solar PV Design,Beginner
J1836,Predictive Maintenance,Intermediate
J1836,Python,Beginner
J1836,Inventory Management,Beginner
J1837,Inventory Management,Intermediate
J1837,Robotics Troubleshooting,Advanced
J1837,Content Strategy,Intermediate
J1838,IoT Sensors,Advanced
J1838,React,Beginner
J1838,Git,Beginner
J1838,Grid Integration,Advanced
J1838,Quantum Computing Basics,Advanced
J1839,Logistics Analytics,Intermediate
J1839,Inventory Management,Intermediate
J1839,React,Intermediate
J1839,SCADA,Advanced
J1840,Data Structures,Beginner
J1840,Content Strategy,Intermediate
J1840,SQL,Advanced
J1840,SAP EWM,Advanced
J1841,Content Strategy,Intermediate
J1841,Solar PV Design,Beginner
J1841,Battery Management Systems,Beginner
J1841,Data Structures,Advanced
J1841,SEO/SEM,Beginner
J1842,Quantum Computing Basics,Beginner
J1842,SEO/SEM,Intermediate
J1842,Machine Learning,Beginner
J1843,Predictive Maintenance,Intermediate
J1843,Python,Intermediate
J1843,React,Intermediate
J1843,Logistics Analytics,Advanced
J1844,Microprocessors,Intermediate
J1844,Python,Advanced
J1844,IoT Sensors,Beginner
J1844,Inventory Management,Beginner
J1845,Python,Advanced
J1845,IoT Sensors,Advanced
J1845,Grid Integration,Intermediate
J1845,C++,Intermediate
J1846,Docker,Beginner
J1846,Predictive Maintenance,Advanced
J1846,AWS,Intermediate
J1846,SEO/SEM,Beginner
J1847,Battery Management Systems,Beginner
J1847,React,Intermediate
J1847,AWS,Advanced
J1847,Inventory Management,Advanced
J1847,Kubernetes,Advanced
J1848,Logistics Analytics,Advanced
J1848,Solar PV Design,Advanced
J1848,Node.js,Advanced
J1848,Electric Powertrain,Advanced
J1848,Digital Electronics,Beginner
J1849,React,Advanced
J1849,Quantum Computing Basics,Advanced
J1849,Python,Intermediate
J1849,FastAPI,Beginner
J1849,Logistics Analytics,Advanced
J1850,Node.js,Beginner
J1850,Battery Management Systems,Advanced
J1850,SCADA,Intermediate
J1850,Microprocessors,Intermediate
J1850,SAP EWM,Intermediate
J1851,Electric Powertrain,Beginner
J1851,FastAPI,Intermediate
J1851,Logistics Analytics,Advanced
J1852,React,Advanced
J1852,SQL,Advanced
J1852,PLC Programming,Beginner
J1852,Docker,Advanced
J1853,Kubernetes,Beginner
J1853,AWS,Intermediate
J1853,Logistics Analytics,Advanced
J1853,Content Strategy,Advanced
J1853,PLC Programming,Intermediate
J1854,Node.js,Beginner
J1854,SCADA,Intermediate
J1854,Kubernetes,Beginner
J1855,Python,Beginner
J1855,Data Structures,Beginner
J1855,Solar PV Design,Beginner
J1855,Kubernetes,Intermediate
J1856,Content Strategy,Beginner
J1856,Kubernetes,Intermediate
J1856,Electric Powertrain,Advanced
J1856,SQL,Beginner
J1856,FastAPI,Advanced
J1857,Battery Management Systems,Beginner
J1857,Content Strategy,Beginner
J1857,Electric Powertrain,Intermediate
J1857,Power BI,Advanced
J1858,Battery Management Systems,Beginner
J1858,Node.js,Intermediate
J1858,Digital Electronics,Advanced
J1858,Machine Learning,Intermediate
J1858,AWS,Beginner
J1859,SAP EWM,Beginner
J1859,Python,Advanced
J1859,Machine Learning,Beginner
J1859,Inventory Management,Beginner
J1859,C++,Beginner
J1860,Content Strategy,Advanced
J1860,Microprocessors,Advanced
J1860,SAP EWM,Beginner
J1860,Electric Powertrain,Intermediate
J1860,AWS,Advanced
J1861,React,Advanced
J1861,Grid Integration,Advanced
J1861,Predictive Maintenance,Beginner
J1861,Quantum Computing Basics,Intermediate
J1861,Git,Beginner
J1862,C++,Advanced
J1862,FastAPI,Advanced
J1862,Electric Powertrain,Advanced
J1862,React,Intermediate
J1862,Robotics Troubleshooting,Advanced
J1863,SAP EWM,Beginner
J1863,Git,Advanced
J1863,SCADA,Beginner
J1864,Electric Powertrain,Intermediate
J1864,Python,Advanced
J1864,Data Structures,Intermediate
J1865,Battery Management Systems,Beginner
J1865,AWS,Intermediate
J1865,IoT Sensors,Advanced
J1865,Quantum Computing Basics,Beginner
J1865,Kubernetes,Advanced
J1866,IoT Sensors,Advanced
J1866,SQL,Beginner
J1866,Battery Management Systems,Intermediate
J1866,Logistics Analytics,Advanced
J1866,C++,Advanced
J1867,Inventory Management,Intermediate
J1867,Predictive Maintenance,Advanced
J1867,Electric Powertrain,Intermediate
J1867,C++,Intermediate
J1868,Power BI,Beginner
J1868,Data Structures,Intermediate
J1868,FastAPI,Beginner
J1868,Docker,Advanced
J1868,PLC Programming,Intermediate
J1869,PLC Programming,Advanced
J1869,Machine Learning,Advanced
J1869,Content Strategy,Beginner
J1869,Battery Management Systems,Intermediate
J1870,IoT Sensors,Beginner
J1870,React,Beginner
J1870,Docker,Beginner
J1870,Solar PV Design,Intermediate
J1870,Logistics Analytics,Beginner
J1871,SEO/SEM,Advanced
J1871,Inventory Management,Beginner
J1871,IoT Sensors,Beginner
J1871,Battery Management Systems,Advanced
J1871,AWS,Intermediate
J1872,SEO/SEM,Advanced
J1872,Robotics Troubleshooting,Beginner
J1872,AWS,Advanced
J1873,Microprocessors,Advanced
J1873,SEO/SEM,Intermediate
J1873,Electric Powertrain,Advanced
J1873,IoT Sensors,Beginner
J1874,Machine Learning,Intermediate
J1874,Robotics Troubleshooting,Intermediate
J1874,Content Strategy,Beginner
J1874,Microprocessors,Advanced
J1875,Content Strategy,Intermediate
J1875,AWS,Advanced
J1875,Git,Beginner
J1876,Solar PV Design,Intermediate
J1876,Content Strategy,Intermediate
J1876,Kubernetes,Advanced
J1876,Microprocessors,Beginner
J1877,Digital Electronics,Advanced
J1877,SCADA,Advanced
J1877,PLC Programming,Intermediate
J1878,Inventory Management,Advanced
J1878,Power BI,Beginner
J1878,Digital Electronics,Beginner
J1879,AWS,Beginner
J1879,Grid Integration,Intermediate
J1879,Electric Powertrain,Advanced
J1880,Machine Learning,Intermediate
J1880,Inventory Management,Advanced
J1880,Data Structures,Beginner
J1880,Git,Beginner
J1880,Docker,Intermediate
J1881,AWS,Intermediate
J1881,Microprocessors,Advanced
J1881,C++,Intermediate
J1881,SCADA,Intermediate
J1881,IoT Sensors,Beginner
J1882,Electric Powertrain,Advanced
J1882,SEO/SEM,Beginner
J1882,Python,Advanced
J1882,Data Structures,Advanced
J1882,IoT Sensors,Advanced
J1883,Predictive Maintenance,Intermediate
J1883,PLC Programming,Advanced
J1883,Machine Learning,Intermediate
J1883,AWS,Intermediate
J1883,IoT Sensors,Beginner
J1884,Quantum Computing Basics,Intermediate
J1884,SQL,Intermediate
J1884,PLC Programming,Advanced
J1884,Power BI,Advanced
J1885,SEO/SEM,Intermediate
J1885,Power BI,Intermediate
J1885,Predictive Maintenance,Beginner
J1885,Grid Integration,Beginner
J1885,Microprocessors,Intermediate
J1886,SAP EWM,Advanced
J1886,Digital Electronics,Advanced
J1886,Battery Management Systems,Advanced
J1886,Machine Learning,Advanced
J1886,AWS,Beginner
J1887,Content Strategy,Beginner
J1887,SCADA,Advanced
J1887,FastAPI,Advanced
J1887,SAP EWM,Advanced
J1887,Machine Learning,Intermediate
J1888,Robotics Troubleshooting,Intermediate
J1888,Kubernetes,Advanced
J1888,Grid Integration,Beginner
J1889,Microprocessors,Intermediate
J1889,Kubernetes,Beginner
J1889,Git,Beginner
J1890,Machine Learning,Beginner
J1890,Content Strategy,Advanced
J1890,Electric Powertrain,Intermediate
J1891,Battery Management Systems,Advanced
J1891,SEO/SEM,Intermediate
J1891,C++,Advanced
J1891,Microprocessors,Beginner
J1891,Logistics Analytics,Intermediate
J1892,IoT Sensors,Intermediate
J1892,Digital Electronics,Beginner
J1892,SAP EWM,Beginner
J1892,AWS,Beginner
J1893,Data Structures,Beginner
J1893,C++,Intermediate
J1893,Logistics Analytics,Advanced
J1893,Power BI,Intermediate
J1893,Python,Intermediate
J1894,Solar PV Design,Advanced
J1894,Git,Intermediate
J1894,SQL,Advanced
J1894,Machine Learning,Intermediate
J1894,SEO/SEM,Advanced
J1895,Power BI,Intermediate
J1895,Content Strategy,Beginner
J1895,Machine Learning,Beginner
J1895,Digital Electronics,Intermediate
J1896,Inventory Management,Beginner
J1896,SQL,Advanced
J1896,Git,Beginner
J1896,Solar PV Design,Beginner
J1896,SAP EWM,Intermediate
J1897,SAP EWM,Intermediate
J1897,Docker,Intermediate
J1897,IoT Sensors,Beginner
J1897,SQL,Advanced
J1898,Digital Electronics,Beginner
J1898,Python,Advanced
J1898,React,Beginner
J1899,Data Structures,Beginner
J1899,Robotics Troubleshooting,Intermediate
J1899,Python,Intermediate
J1899,Kubernetes,Advanced
J1899,Predictive Maintenance,Intermediate
J1900,Git,Beginner
J1900,Solar PV Design,Advanced
J1900,SQL,Advanced
J1901,Git,Advanced
J1901,SCADA,Intermediate
J1901,Electric Powertrain,Advanced
J1901,Power BI,Advanced
J1901,Digital Electronics,Beginner
J1902,Kubernetes,Advanced
J1902,Solar PV Design,Beginner
J1902,Grid Integration,Intermediate
J1902,Robotics Troubleshooting,Beginner
J1903,Electric Powertrain,Advanced
J1903,SQL,Beginner
J1903,Solar PV Design,Advanced
J1903,Grid Integration,Advanced
J1903,Quantum Computing Basics,Intermediate
J1904,IoT Sensors,Intermediate
J1904,Microprocessors,Advanced
J1904,Git,Beginner
J1905,Digital Electronics,Beginner
J1905,Data Structures,Advanced
J1905,Robotics Troubleshooting,Advanced
