job_id,district,company,role,salary,experience,description,date
J1801,Pune,Company_20,Supply Chain Coordinator,400881,4 years,Sample job description,2026-09-01
J1802,Mumbai,Company_14,Full Stack Developer,657784,2 years,Sample job description,2026-09-01
J1803,Mumbai,Company_32,Warehouse Manager,1375026,3 years,Sample job description,2026-09-01
J1804,Chhatrapati Sambhajinagar,Company_19,Solar Grid Engineer,905419,4 years,Sample job description,2026-09-01
J1805,Nagpur,Company_48,EV Battery Technician,1425643,2 years,Sample job description,2026-09-01
J1806,Pune,Company_42,Solar Grid Engineer,1373534,3 years,Sample job description,2026-09-01
J1807,Pune,Company_55,Warehouse Manager,859085,2 years,Sample job description,2026-09-01
J1808,Pune,Company_68,Solar Grid Engineer,712055,0 years,Sample job description,2026-09-01
J1809,Mumbai,Company_8,Digital Marketing Specialist,470960,5 years,Sample job description,2026-09-01
J1810,Nagpur,Company_62,PLC Programmer,364658,5 years,Sample job description,2026-09-01
J1811,Chhatrapati Sambhajinagar,Company_42,Cloud Architect,1220067,4 years,Sample job description,2026-09-01
J1812,Pune,Company_62,Robotics Maintenance Tech,568049,1 years,Sample job description,2026-09-01
J1813,Nagpur,Company_55,Cloud Architect,738997,5 years,Sample job description,2026-09-01
J1814,Nagpur,Company_36,Supply Chain Coordinator,649685,4 years,Sample job description,2026-09-01
J1815,Chhatrapati Sambhajinagar,Company_45,EV Battery Technician,1008880,4 years,Sample job description,2026-09-01
J1816,Nashik,Company_22,PLC Programmer,1042126,0 years,Sample job description,2026-09-01
J1817,Chhatrapati Sambhajinagar,Company_84,Full Stack Developer,610813,2 years,Sample job description,2026-09-01
J1818,Nashik,Company_59,Supply Chain Coordinator,1129576,1 years,Sample job description,2026-09-01
J1819,Chhatrapati Sambhajinagar,Company_46,EV Battery Technician,709293,2 years,Sample job description,2026-09-01
J1820,Nagpur,Company_57,Full Stack Developer,664766,4 years,Sample job description,2026-09-01
J1821,Nagpur,Company_5,Robotics Maintenance Tech,312050,1 years,Sample job description,2026-09-01
J1822,Nashik,Company_86,Supply Chain Coordinator,921566,0 years,Sample job description,2026-09-01
J1823,Nashik,Company_33,Warehouse Manager,1395267,2 years,Sample job description,2026-09-01
J1824,Mumbai,Company_99,Data Analyst,1090248,1 years,Sample job description,2026-09-01
J1825,Nashik,Company_33,Warehouse Manager,888499,1 years,Sample job description,2026-09-01
J1826,Mumbai,Company_96,EV Battery Technician,974337,2 years,Sample job description,2026-09-01
J1827,Mumbai,Company_61,Robotics Maintenance Tech,601378,2 years,Sample job description,2026-09-01
J1828,Pune,Company_4,PLC Programmer,617013,3 years,Sample job description,2026-09-01
J1829,Nagpur,Company_7,Warehouse Manager,432114,0 years,Sample job description,2026-09-01
J1830,Pune,Company_49,Supply Chain Coordinator,571170,3 years,Sample job description,2026-09-01
J1831,Mumbai,Company_94,Solar Grid Engineer,593317,4 years,Sample job description,2026-09-01
J1832,Chhatrapati Sambhajinagar,Company_84,Full Stack Developer,1259484,5 years,Sample job description,2026-09-01
J1833,Nashik,Company_7,PLC Programmer,576378,5 years,Sample job description,2026-09-01
J1834,Pune,Company_58,Supply Chain Coordinator,1270018,0 years,Sample job description,2026-09-01
J1835,Mumbai,Company_44,Data Analyst,545148,0 years,Sample job description,2026-09-01
J1836,Nagpur,Company_37,Supply Chain Coordinator,506492,1 years,Sample job description,2026-09-01
J1837,Nashik,Company_77,Warehouse Manager,1434881,5 years,Sample job description,2026-09-01
J1838,Nagpur,Company_41,Data Analyst,703354,5 years,Sample job description,2026-09-01
J1839,Chhatrapati Sambhajinagar,Company_56,Digital Marketing Specialist,1161254,1 years,Sample job description,2026-09-01
J1840,Pune,Company_12,Cloud Architect,754282,2 years,Sample job description,2026-09-01
J1841,Nagpur,Company_62,Robotics Maintenance Tech,1249344,2 years,Sample job description,2026-09-01
J1842,Nashik,Company_18,EV Battery Technician,490914,3 years,Sample job description,2026-09-01
J1843,Nashik,Company_35,Cloud Architect,707597,1 years,Sample job description,2026-09-01
J1844,Pune,Company_5,Cloud Architect,556428,0 years,Sample job description,2026-09-01
J1845,Nashik,Company_51,EV Battery Technician,525178,4 years,Sample job description,2026-09-01
J1846,Pune,Company_14,Digital Marketing Specialist,1438783,4 years,Sample job description,2026-09-01
J1847,Nagpur,Company_4,EV Battery Technician,1231301,1 years,Sample job description,2026-09-01
J1848,Pune,Company_83,Supply Chain Coordinator,1335699,3 years,Sample job description,2026-09-01
J1849,Pune,Company_67,Solar Grid Engineer,1009372,1 years,Sample job description,2026-09-01
J1850,Nagpur,Company_76,Full Stack Developer,1239728,4 years,Sample job description,2026-09-01
J1851,Nashik,Company_31,EV Battery Technician,848957,1 years,Sample job description,2026-09-01
J1852,Pune,Company_64,EV Battery Technician,411889,0 years,Sample job description,2026-09-01
J1853,Pune,Company_71,Robotics Maintenance Tech,387052,0 years,Sample job description,2026-09-01
J1854,Chhatrapati Sambhajinagar,Company_67,Robotics Maintenance Tech,412903,3 years,Sample job description,2026-09-01
J1855,Nashik,Company_53,Warehouse Manager,364917,3 years,Sample job description,2026-09-01
J1856,Pune,Company_70,Solar Grid Engineer,1350533,2 years,Sample job description,2026-09-01
J1857,Chhatrapati Sambhajinagar,Company_79,Full Stack Developer,424636,3 years,Sample job description,2026-09-01
J1858,Nashik,Company_13,Full Stack Developer,1365416,2 years,Sample job description,2026-09-01
J1859,Nagpur,Company_57,PLC Programmer,1085052,0 years,Sample job description,2026-09-01
J1860,Mumbai,Company_46,Supply Chain Coordinator,476137,3 years,Sample job description,2026-09-01
J1861,Mumbai,Company_82,Full Stack Developer,717249,1 years,Sample job description,2026-09-01
J1862,Nashik,Company_98,Solar Grid Engineer,1351157,5 years,Sample job description,2026-09-01
J1863,Mumbai,Company_15,Warehouse Manager,1432571,0 years,Sample job description,2026-09-01
J1864,Nashik,Company_17,Robotics Maintenance Tech,335672,1 years,Sample job description,2026-09-01
J1865,Chhatrapati Sambhajinagar,Company_32,Warehouse Manager,413530,2 years,Sample job description,2026-09-01
J1866,Mumbai,Company_50,Warehouse Manager,1335111,3 years,Sample job description,2026-09-01
J1867,Mumbai,Company_22,Cloud Architect,922730,1 years,Sample job description,2026-09-01
J1868,Chhatrapati Sambhajinagar,Company_32,PLC Programmer,1124843,1 years,Sample job description,2026-09-01
J1869,Chhatrapati Sambhajinagar,Company_60,Warehouse Manager,854248,0 years,Sample job description,2026-09-01
J1870,Chhatrapati Sambhajinagar,Company_49,Solar Grid Engineer,1014715,0 years,Sample job description,2026-09-01
J1871,Nagpur,Company_32,Digital Marketing Specialist,841762,4 years,Sample job description,2026-09-01
J1872,Mumbai,Company_97,PLC Programmer,555447,0 years,Sample job description,2026-09-01
J1873,Mumbai,Company_85,EV Battery Technician,1129420,2 years,Sample job description,2026-09-01
J1874,Chhatrapati Sambhajinagar,Company_63,Full Stack Developer,1474188,2 years,Sample job description,2026-09-01
J1875,Nashik,Company_29,Full Stack Developer,1426544,4 years,Sample job description,2026-09-01
J1876,Nashik,Company_25,Supply Chain Coordinator,1455007,2 years,Sample job description,2026-09-01
J1877,Chhatrapati Sambhajinagar,Company_76,Full Stack Developer,754359,0 years,Sample job description,2026-09-01
J1878,Pune,Company_16,Full Stack Developer,848942,4 years,Sample job description,2026-09-01
J1879,Nagpur,Company_80,Digital Marketing Specialist,777212,0 years,Sample job description,2026-09-01
J1880,Mumbai,Company_96,Solar Grid Engineer,894845,2 years,Sample job description,2026-09-01
J1881,Chhatrapati Sambhajinagar,Company_55,Data Analyst,608077,0 years,Sample job description,2026-09-01
J1882,Nashik,Company_71,Digital Marketing Specialist,1078694,0 years,Sample job description,2026-09-01
J1883,Nagpur,Company_57,PLC Programmer,1288401,4 years,Sample job description,2026-09-01
J1884,Chhatrapati Sambhajinagar,Company_41,EV Battery Technician,1140217,4 years,Sample job description,2026-09-01
J1885,Nagpur,Company_59,Solar Grid Engineer,632342,2 years,Sample job description,2026-09-01
J1886,Nashik,Company_26,PLC Programmer,766987,2 years,Sample job description,2026-09-01
J1887,Pune,Company_37,Solar Grid Engineer,1096977,1 years,Sample job description,2026-09-01
J1888,Chhatrapati Sambhajinagar,Company_96,Cloud Architect,1465531,5 years,Sample job description,2026-09-01
J1889,Pune,Company_79,Robotics Maintenance Tech,826812,2 years,Sample job description,2026-09-01
J1890,Pune,Company_18,Supply Chain Coordinator,1213677,0 years,Sample job description,2026-09-01
J1891,Chhatrapati Sambhajinagar,Company_89,EV Battery Technician,1287830,2 years,Sample job description,2026-09-01
J1892,Chhatrapati Sambhajinagar,Company_71,Solar Grid Engineer,786671,2 years,Sample job description,2026-09-01
J1893,Mumbai,Company_51,PLC Programmer,646660,0 years,Sample job description,2026-09-01
J1894,Chhatrapati Sambhajinagar,Company_57,Digital Marketing Specialist,1246105,5 years,Sample job description,2026-09-01
J1895,Chhatrapati Sambhajinagar,Company_86,Cloud Architect,399024,2 years,Sample job description,2026-09-01
J1896,Chhatrapati Sambhajinagar,Company_64,Digital Marketing Specialist,360817,5 years,Sample job description,2026-09-01
J1897,Chhatrapati Sambhajinagar,Company_51,Solar Grid Engineer,675514,4 years,Sample job description,2026-09-01
J1898,Nashik,Company_1,Solar Grid Engineer,572950,2 years,Sample job description,2026-09-01
J1899,Pune,Company_88,Data Analyst,1469711,2 years,Sample job description,2026-09-01
J1900,Nagpur,Company_10,EV Battery Technician,1446541,4 years,Sample job description,2026-09-01
J1901,Chhatrapati Sambhajinagar,Company_100,Warehouse Manager,1490031,5 years,Sample job description,2026-09-01
J1902,Pune,Company_31,Robotics Maintenance Tech,873940,5 years,Sample job description,2026-09-01
J1903,Nagpur,Company_29,Cloud Architect,419193,4 years,Sample job description,2026-09-01
J1904,Nashik,Company_5,PLC Programmer,556270,2 years,Sample job description,2026-09-01
J1905,Mumbai,Company_52,Solar Grid Engineer,750770,5 years,Sample job description,2026-09-01
J1906,Mumbai,Company_45,Data Analyst,417829,3 years,Sample job description,2026-09-01
J1907,Pune,Company_32,Supply Chain Coordinator,1149081,5 years,Sample job description,2026-09-01
J1908,Nagpur,Company_98,Full Stack Developer,1085014,1 years,Sample job description,2026-09-01
J1909,Chhatrapati Sambhajinagar,Company_3,Solar Grid Engineer,738401,5 years,Sample job description,2026-09-01
J1910,Nashik,Company_59,PLC Programmer,1197552,1 years,Sample job description,2026-09-01
J1911,Mumbai,Company_54,Cloud Architect,400891,1 years,Sample job description,2026-09-01
J1912,Chhatrapati Sambhajinagar,Company_84,Robotics Maintenance Tech,383966,4 years,Sample job description,2026-09-01
J1913,Nagpur,Company_90,Cloud Architect,1468366,3 years,Sample job description,2026-09-01
J1914,Nagpur,Company_26,Solar Grid Engineer,464542,0 years,Sample job description,2026-09-01
J1915,Pune,Company_85,Digital Marketing Specialist,342678,3 years,Sample job description,2026-09-01
J1916,Pune,Company_31,Digital Marketing Specialist,878680,3 years,Sample job description,2026-09-01
J1917,Pune,Company_43,Warehouse Manager,764326,0 years,Sample job description,2026-09-01
J1918,Chhatrapati Sambhajinagar,Company_21,Warehouse Manager,1090945,5 years,Sample job description,2026-09-01
J1919,Chhatrapati Sambhajinagar,Company_82,EV Battery Technician,1048275,1 years,Sample job description,2026-09-01
J1920,Mumbai,Company_12,Digital Marketing Specialist,1346347,3 years,Sample job description,2026-09-01
J1921,Pune,Company_55,Supply Chain Coordinator,1171090,2 years,Sample job description,2026-09-01
J1922,Mumbai,Company_72,Cloud Architect,805552,3 years,Sample job description,2026-09-01
J1923,Nagpur,Company_18,EV Battery Technician,1440442,5 years,Sample job description,2026-09-01
J1924,Chhatrapati Sambhajinagar,Company_21,Supply Chain Coordinator,1072333,2 years,Sample job description,2026-09-01
J1925,Mumbai,Company_56,Digital Marketing Specialist,1364319,2 years,Sample job description,2026-09-01
J1926,Pune,Company_9,Cloud Architect,989044,5 years,Sample job description,2026-09-01
J1927,Pune,Company_68,Solar Grid Engineer,1063346,3 years,Sample job description,2026-09-01
J1928,Chhatrapati Sambhajinagar,Company_92,Robotics Maintenance Tech,684186,5 years,Sample job description,2026-09-01
J1929,Pune,Company_44,Full Stack Developer,496141,2 years,Sample job description,2026-09-01
J1930,Nagpur,Company_70,Warehouse Manager,569941,2 years,Sample job description,2026-09-01
J1931,Mumbai,Company_44,Digital Marketing Specialist,301051,4 years,Sample job description,2026-09-01
J1932,Mumbai,Company_30,Warehouse Manager,742292,5 years,Sample job description,2026-09-01
J1933,Pune,Company_41,Warehouse Manager,1208345,3 years,Sample job description,2026-09-01
J1934,Mumbai,Company_49,Data Analyst,617529,5 years,Sample job description,2026-09-01
J1935,Chhatrapati Sambhajinagar,Company_54,EV Battery Technician,1233562,5 years,Sample job description,2026-09-01
J1936,Mumbai,Company_18,PLC Programmer,1295320,5 years,Sample job description,2026-09-01
J1937,Pune,Company_49,Full Stack Developer,534430,1 years,Sample job description,2026-09-01
J1938,Pune,Company_91,Full Stack Developer,982186,1 years,Sample job description,2026-09-01
J1939,Nagpur,Company_81,PLC Programmer,429387,0 years,Sample job description,2026-09-01
J1940,Pune,Company_82,Full Stack Developer,743448,3 years,Sample job description,2026-09-01
J1941,Chhatrapati Sambhajinagar,Company_86,EV Battery Technician,350860,3 years,Sample job description,2026-09-01
J1942,Chhatrapati Sambhajinagar,Company_56,Cloud Architect,363958,3 years,Sample job description,2026-09-01
J1943,Nashik,Company_55,Supply Chain Coordinator,716392,2 years,Sample job description,2026-09-01
J1944,Chhatrapati Sambhajinagar,Company_21,Supply Chain Coordinator,711169,4 years,Sample job description,2026-09-01
J1945,Chhatrapati Sambhajinagar,Company_44,Full Stack Developer,1421606,5 years,Sample job description,2026-09-01
J1946,Chhatrapati Sambhajinagar,Company_72,Supply Chain Coordinator,1061317,4 years,Sample job description,2026-09-01
J1947,Mumbai,Company_7,Warehouse Manager,1358235,0 years,Sample job description,2026-09-01
J1948,Pune,Company_63,Data Analyst,1241508,5 years,Sample job description,2026-09-01
J1949,Mumbai,Company_87,EV Battery Technician,1326865,3 years,Sample job description,2026-09-01
J1950,Pune,Company_67,Cloud Architect,1111904,5 years,Sample job description,2026-09-01
J1951,Nashik,Company_46,PLC Programmer,553734,2 years,Sample job description,2026-09-01
J1952,Chhatrapati Sambhajinagar,Company_63,Data Analyst,996632,2 years,Sample job description,2026-09-01
J1953,Mumbai,Company_100,Supply Chain Coordinator,753489,0 years,Sample job description,2026-09-01
J1954,Mumbai,Company_40,Digital Marketing Specialist,807020,1 years,Sample job description,2026-09-01
J1955,Mumbai,Company_7,Full Stack Developer,788420,4 years,Sample job description,2026-09-01
J1956,Nagpur,Company_7,Full Stack Developer,1395093,5 years,Sample job description,2026-09-01
J1957,Nagpur,Company_6,Data Analyst,734017,5 years,Sample job description,2026-09-01
J1958,Nagpur,Company_86,Robotics Maintenance Tech,348997,1 years,Sample job description,2026-09-01
J1959,Pune,Company_63,Robotics Maintenance Tech,1072540,3 years,Sample job description,2026-09-01
J1960,Mumbai,Company_28,Robotics Maintenance Tech,1292263,3 years,Sample job description,2026-09-01
J1961,Mumbai,Company_71,Robotics Maintenance Tech,1330612,4 years,Sample job description,2026-09-01
J1962,Nashik,Company_48,Cloud Architect,1250239,5 years,Sample job description,2026-09-01
